region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state
palm springs,0.0,2015,chevrolet,silverado 1500,excellent,8 cylinders,gas,93775.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2018,dodge,challenger,excellent,6 cylinders,gas,66456.0,clean,automatic,rwd,coupe,white,ca
palm springs,0.0,2016,ford,f-350sd,excellent,8 cylinders,diesel,56822.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2014,chevrolet,silverado 1500,excellent,8 cylinders,gas,94547.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2014,ford,f-150,excellent,8 cylinders,gas,94354.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2017,ford,fusion,excellent,6 cylinders,gas,45669.0,clean,automatic,fwd,sedan,black,ca
palm springs,0.0,2017,chevrolet,camaro,excellent,4 cylinders,gas,34926.0,clean,automatic,rwd,coupe,white,ca
palm springs,0.0,2015,bmw,3 series,excellent,4 cylinders,gas,52315.0,clean,automatic,rwd,sedan,white,ca
palm springs,0.0,2019,buick,enclave,excellent,6 cylinders,gas,43465.0,clean,automatic,fwd,SUV,white,ca
palm springs,0.0,2018,jeep,wrangler jk,excellent,6 cylinders,gas,82586.0,clean,automatic,4wd,SUV,white,ca
palm springs,0.0,2018,buick,encore,excellent,4 cylinders,gas,20368.0,clean,automatic,fwd,SUV,white,ca
palm springs,0.0,2014,honda,cr-v,excellent,4 cylinders,gas,46999.0,clean,automatic,fwd,SUV,white,ca
palm springs,0.0,2019,toyota,tacoma,excellent,6 cylinders,gas,9978.0,clean,automatic,rwd,pickup,grey,ca
palm springs,0.0,2015,lexus,is,excellent,6 cylinders,gas,48045.0,clean,automatic,rwd,sedan,white,ca
palm springs,0.0,2017,volkswagen,jetta,excellent,4 cylinders,gas,32823.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2017,volkswagen,jetta,excellent,4 cylinders,gas,26562.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2012,mercedes-benz,c-class,excellent,4 cylinders,gas,80901.0,clean,automatic,rwd,sedan,white,ca
palm springs,0.0,2014,audi,q7 awd premium plus,excellent,6 cylinders,gas,89958.0,clean,automatic,4wd,other,white,ca
palm springs,0.0,2021,ford,Lamborghini Huracan,excellent,10 cylinders,gas,74.0,clean,automatic,rwd,coupe,white,ca
palm springs,1.0,1900,ford,All,good,other,other,1000.0,clean,other,4wd,other,custom,ca
palm springs,0.0,2017,volkswagen,jetta,excellent,4 cylinders,gas,23584.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2017,volkswagen,jetta,excellent,4 cylinders,gas,24041.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2016,ram,3500,excellent,6 cylinders,diesel,131912.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2018,volkswagen,jetta,excellent,4 cylinders,gas,22150.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2017,volkswagen,jetta,excellent,4 cylinders,gas,40176.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2015,ford,f-350sd,excellent,8 cylinders,diesel,85748.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2017,volkswagen,jetta,excellent,4 cylinders,gas,32533.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2012,bmw,5-series 535i,excellent,6 cylinders,gas,40977.0,clean,automatic,rwd,other,grey,ca
palm springs,0.0,2018,chevrolet,silverado 1500,excellent,8 cylinders,gas,73898.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2017,volkswagen,jetta,excellent,4 cylinders,gas,46110.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2018,volkswagen,beetle,excellent,4 cylinders,gas,20736.0,clean,automatic,fwd,hatchback,white,ca
palm springs,0.0,2013,mercedes-benz,s-class s550,excellent,6 cylinders,gas,44432.0,clean,automatic,rwd,other,black,ca
palm springs,0.0,2016,ford,f-150,excellent,6 cylinders,gas,78034.0,clean,automatic,rwd,truck,white,ca
palm springs,0.0,2018,ford,f-150,excellent,8 cylinders,gas,87153.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2017,ford,f-150,excellent,6 cylinders,gas,68062.0,clean,automatic,rwd,truck,white,ca
palm springs,0.0,2018,volkswagen,atlas,excellent,6 cylinders,gas,36476.0,clean,automatic,4wd,SUV,white,ca
palm springs,0.0,2012,chevrolet,volt,excellent,6 cylinders,electric,86490.0,clean,automatic,fwd,hatchback,white,ca
palm springs,0.0,2014,ford,edge,excellent,6 cylinders,gas,83554.0,clean,automatic,fwd,SUV,white,ca
palm springs,0.0,2013,infiniti,g37,excellent,6 cylinders,gas,82042.0,clean,automatic,rwd,sedan,white,ca
palm springs,0.0,2014,bmw,5 series,excellent,6 cylinders,diesel,74451.0,clean,automatic,rwd,sedan,white,ca
palm springs,0.0,2016,jeep,patriot,excellent,4 cylinders,gas,99701.0,clean,automatic,4wd,SUV,white,ca
palm springs,0.0,2015,ram,2500,excellent,8 cylinders,gas,104028.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2017,volkswagen,passat,excellent,4 cylinders,gas,28831.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2018,mazda,mazda3,excellent,4 cylinders,gas,33957.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2012,lexus,rx,excellent,6 cylinders,gas,88166.0,clean,automatic,4wd,wagon,grey,ca
palm springs,0.0,2014,ford,f-150,excellent,6 cylinders,gas,91986.0,clean,automatic,rwd,truck,white,ca
palm springs,0.0,2015,chevrolet,corvette,excellent,8 cylinders,gas,52611.0,clean,automatic,rwd,coupe,white,ca
palm springs,0.0,2015,ford,f59 18,excellent,6 cylinders,gas,96805.90582806747,clean,automatic,4wd,other,white,ca
palm springs,0.0,2018,ford,f-150,excellent,6 cylinders,gas,70992.0,clean,automatic,rwd,truck,white,ca
palm springs,0.0,2018,ford,edge,excellent,4 cylinders,gas,45936.0,clean,automatic,fwd,SUV,white,ca
palm springs,0.0,2018,ford,f-150,excellent,6 cylinders,gas,81531.0,clean,automatic,rwd,truck,white,ca
palm springs,0.0,2018,toyota,camry,excellent,4 cylinders,gas,30484.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2017,ford,explorer,excellent,6 cylinders,gas,71982.0,clean,automatic,fwd,SUV,white,ca
palm springs,0.0,2018,ford,f-150,excellent,8 cylinders,gas,62759.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2017,kia,optima,excellent,6 cylinders,gas,52335.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2018,ford,f-150,excellent,6 cylinders,gas,52052.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,1998,porsche,boxster convertible,excellent,6 cylinders,gas,46794.0,clean,manual,4wd,convertible,white,ca
palm springs,0.0,2020,volkswagen,passat,excellent,4 cylinders,gas,2560.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2019,jeep,wrangler,excellent,4 cylinders,gas,28526.0,clean,automatic,4wd,SUV,white,ca
palm springs,0.0,2018,ford,edge,excellent,4 cylinders,gas,27563.0,clean,automatic,fwd,SUV,white,ca
palm springs,0.0,2017,gmc,sierra 2500hd,excellent,8 cylinders,diesel,73924.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2018,chevrolet,silverado 3500hd,excellent,8 cylinders,diesel,20668.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2020,hyundai,santa fe,excellent,4 cylinders,gas,23159.0,clean,automatic,fwd,SUV,white,ca
palm springs,0.0,2019,volkswagen,jetta gli,excellent,4 cylinders,gas,6969.0,clean,manual,fwd,sedan,white,ca
palm springs,0.0,2020,chevrolet,trax,excellent,4 cylinders,gas,7485.0,clean,automatic,4wd,SUV,white,ca
palm springs,0.0,2016,chevrolet,silverado,excellent,6 cylinders,gas,85455.0,clean,automatic,rwd,pickup,white,ca
palm springs,0.0,2015,chevrolet,silverado 2500hd,excellent,8 cylinders,diesel,83598.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2019,ford,f-350sd,excellent,8 cylinders,diesel,67134.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2014,ford,f-150,excellent,6 cylinders,gas,102046.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2015,jeep,patriot,excellent,4 cylinders,gas,88594.0,clean,automatic,4wd,SUV,white,ca
palm springs,0.0,2019,toyota,corolla,excellent,4 cylinders,gas,30842.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2019,ford,f-150,excellent,8 cylinders,other,3477.0,clean,manual,fwd,other,white,ca
palm springs,0.0,2014,mercedes-benz,e-class e350,excellent,6 cylinders,gas,90062.0,clean,automatic,rwd,other,black,ca
palm springs,0.0,2001,mercedes-benz,gl450,excellent,6 cylinders,gas,129000.0,clean,automatic,4wd,SUV,grey,ca
palm springs,0.0,2018,bmw,x6 sdrive35i,excellent,6 cylinders,gas,34624.0,clean,automatic,rwd,other,white,ca
palm springs,0.0,2017,hyundai,santa fe,excellent,6 cylinders,gas,66191.0,clean,automatic,fwd,SUV,white,ca
palm springs,0.0,2017,ford,f-350sd,excellent,8 cylinders,diesel,75923.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2019,volkswagen,arteon,excellent,4 cylinders,gas,15490.0,clean,automatic,4wd,sedan,white,ca
palm springs,0.0,2013,mercedes-benz,gl-class gl450 awd,excellent,6 cylinders,gas,96805.90582806747,clean,automatic,4wd,other,black,ca
palm springs,0.0,2015,gmc,yukon,excellent,8 cylinders,gas,62715.0,clean,automatic,4wd,SUV,white,ca
palm springs,0.0,2017,gmc,sierra 2500hd,excellent,8 cylinders,diesel,31822.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2016,gmc,sierra 2500hd,excellent,8 cylinders,diesel,104693.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2011,gmc,sierra 2500hd,excellent,8 cylinders,diesel,106166.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2018,cadillac,xt5,excellent,6 cylinders,gas,34961.0,clean,automatic,fwd,SUV,white,ca
palm springs,0.0,2001,toyota,4runner limited,excellent,6 cylinders,gas,129000.0,clean,automatic,4wd,SUV,grey,ca
palm springs,0.0,2014,tesla,model s performance,excellent,6 cylinders,electric,64970.0,clean,automatic,rwd,other,grey,ca
palm springs,0.0,2013,acura,rdx technology pkg,excellent,6 cylinders,gas,56576.0,clean,automatic,fwd,other,white,ca
palm springs,0.0,2015,bmw,3-series 320i,excellent,6 cylinders,gas,44699.0,clean,automatic,rwd,other,black,ca
palm springs,0.0,2018,volkswagen,passat,excellent,4 cylinders,gas,6703.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2015,jeep,cherokee,excellent,4 cylinders,gas,73462.0,clean,automatic,fwd,SUV,white,ca
palm springs,0.0,2015,ford,f-250sd,excellent,8 cylinders,diesel,47346.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2019,ram,2500,excellent,6 cylinders,diesel,57469.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2016,chevrolet,silverado 2500hd,excellent,8 cylinders,diesel,58221.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2012,mercedes-benz,c 250 sport,excellent,4 cylinders,gas,0.0,clean,automatic,4wd,sedan,white,ca
palm springs,0.0,2016,toyota,camry se 16k miles,excellent,6 cylinders,gas,16300.0,clean,automatic,fwd,other,white,ca
palm springs,0.0,2017,ford,f-150,excellent,6 cylinders,gas,94400.0,clean,automatic,rwd,truck,white,ca
palm springs,0.0,2013,honda,odyssey,excellent,6 cylinders,gas,89117.0,clean,automatic,fwd,sedan,white,ca
palm springs,0.0,2011,ford,f-250sd,excellent,8 cylinders,diesel,127906.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2017,ram,2500,excellent,6 cylinders,diesel,93578.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2017,cadillac,ats,excellent,4 cylinders,gas,37851.0,clean,automatic,rwd,coupe,white,ca
palm springs,0.0,2015,chevrolet,silverado 1500,excellent,8 cylinders,gas,60557.0,clean,automatic,rwd,truck,white,ca
palm springs,0.0,2015,mazda,cx-5 touring,excellent,6 cylinders,gas,90699.0,clean,automatic,fwd,other,white,ca
palm springs,0.0,2019,volkswagen,tiguan,excellent,4 cylinders,gas,19279.0,clean,automatic,fwd,SUV,white,ca
palm springs,0.0,2018,ford,f-350sd,excellent,8 cylinders,diesel,50502.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2013,bmw,x5 xdrive35i awd,excellent,6 cylinders,gas,96751.0,clean,automatic,4wd,other,white,ca
palm springs,0.0,2018,chevrolet,silverado 3500hd,excellent,8 cylinders,diesel,103500.0,clean,automatic,4wd,truck,white,ca
palm springs,0.0,2011,toyota,tundra double cab,excellent,6 cylinders,gas,133000.0,clean,automatic,4wd,truck,grey,ca
palm springs,0.0,2011,rover,lr2 hse,excellent,6 cylinders,gas,73696.0,clean,automatic,4wd,other,black,ca
redding,0.0,2019,honda,civic hatchback sport,excellent,4 cylinders,gas,16249.0,clean,automatic,fwd,hatchback,white,ca
redding,0.0,2016,honda,cr-v ex,excellent,4 cylinders,gas,80850.0,clean,automatic,4wd,SUV,white,ca
redding,0.0,2013,toyota,camry l,excellent,4 cylinders,gas,120038.0,clean,automatic,fwd,sedan,white,ca
redding,0.0,2017,ram,1500 slt,excellent,8 cylinders,gas,60908.0,clean,automatic,4wd,sedan,white,ca
redding,0.0,2015,kia,soul,excellent,6 cylinders,gas,84192.0,clean,automatic,4wd,other,black,ca
redding,0.0,2018,ram,1500 tradesman,excellent,8 cylinders,gas,21407.0,clean,automatic,4wd,sedan,white,ca
redding,0.0,2018,honda,cr-v touring,excellent,4 cylinders,gas,20972.0,clean,automatic,4wd,SUV,white,ca
redding,0.0,2016,acura,ilx,excellent,4 cylinders,gas,70478.0,clean,automatic,fwd,sedan,white,ca
redding,0.0,2014,ram,promaster 1500,excellent,6 cylinders,gas,32400.0,clean,automatic,fwd,van,red,ca
redding,0.0,2015,ford,f-350 super duty flat bed,excellent,8 cylinders,diesel,59201.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2016,chevrolet,silverado 2500 ltz du,excellent,8 cylinders,diesel,92340.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2019,gmc,sierra 2500 lifted duramax,excellent,8 cylinders,diesel,64951.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2019,gmc,sierra 3500 slt duramax die,excellent,8 cylinders,diesel,68679.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2015,chevrolet,silverado 3500 high c,excellent,8 cylinders,diesel,80277.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2020,ram,3500 big horn lifted long b,excellent,6 cylinders,diesel,11880.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2019,gmc,sierra 3500 slt duramax die,excellent,8 cylinders,diesel,34739.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2017,gmc,sierra 3500 slt lifted dura,excellent,8 cylinders,diesel,77795.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2015,ford,f-350 super duty long bed,excellent,8 cylinders,diesel,141185.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2018,gmc,sierra 2500 slt duramax die,excellent,8 cylinders,diesel,44977.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2018,ram,2500 lifted diesel truck 3,excellent,6 cylinders,diesel,38509.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2006,ram,3500 dually 5.9l 6-sp,excellent,6 cylinders,diesel,84891.0,clean,manual,4wd,truck,white,ca
redding,0.0,2011,ford,f-250 super duty lifted di,excellent,8 cylinders,diesel,133137.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2015,toyota,corolla llele plu,excellent,4 cylinders,gas,96229.0,clean,automatic,fwd,sedan,white,ca
redding,0.0,2018,gmc,sierra 1500 slt,excellent,8 cylinders,gas,25801.0,clean,automatic,4wd,sedan,white,ca
redding,0.0,2018,kia,stinger base,excellent,4 cylinders,gas,17611.0,clean,automatic,rwd,sedan,white,ca
redding,0.0,2019,subaru,impreza limited,excellent,4 cylinders,gas,14092.0,clean,automatic,4wd,hatchback,white,ca
redding,0.0,2018,honda,civic,excellent,6 cylinders,gas,23915.0,clean,automatic,fwd,sedan,white,ca
redding,0.0,2019,ford,f-350 super duty lariat li,excellent,8 cylinders,diesel,51450.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2017,gmc,sierra 3500 denali duramax,excellent,8 cylinders,diesel,107361.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2017,ram,2500 6-speed manual diesel,excellent,6 cylinders,diesel,135292.0,clean,manual,rwd,truck,white,ca
redding,0.0,2016,ford,f-350 super duty lariat di,excellent,8 cylinders,diesel,96669.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2015,ford,f-250 super duty lariat li,excellent,8 cylinders,diesel,107055.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2018,ford,f-350 super duty long bed,excellent,8 cylinders,diesel,71190.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2013,chevrolet,silverado 2500,excellent,8 cylinders,diesel,97925.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2019,ford,f-250,excellent,8 cylinders,diesel,81119.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2013,ford,f-250,excellent,8 cylinders,diesel,91555.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2019,ford,f-350,excellent,8 cylinders,diesel,68051.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2013,ford,f-250,excellent,8 cylinders,diesel,125831.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2016,ram,3500 laramie,excellent,6 cylinders,diesel,91626.0,clean,automatic,4wd,sedan,white,ca
redding,0.0,2017,ford,f-350,excellent,8 cylinders,diesel,70230.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2016,ford,f-350 super duty lariat di,excellent,8 cylinders,diesel,101667.0,clean,automatic,4wd,truck,white,ca
redding,0.0,2017,gmc,sierra 2500hd slt,excellent,8 cylinders,diesel,67172.0,clean,automatic,4wd,sedan,white,ca
redding,0.0,2016,hyundai,sonata 2.4l sport,excellent,4 cylinders,gas,22155.0,clean,automatic,fwd,sedan,white,ca
redding,0.0,2017,chevrolet,silverado 1500 ltz,excellent,8 cylinders,gas,69561.0,clean,automatic,4wd,sedan,white,ca
redding,0.0,2017,ford,ALL MAKES,excellent,6 cylinders,other,100000.0,clean,other,4wd,sedan,white,ca
redding,0.0,2018,ford,ALL MAKES,excellent,6 cylinders,other,100000.0,clean,other,4wd,sedan,white,ca
redding,0.0,2010,ford,2010 AND NEWER,excellent,6 cylinders,other,100000.0,clean,other,4wd,sedan,white,ca
redding,0.0,2019,ford,ALL MAKES,excellent,6 cylinders,other,100000.0,clean,other,4wd,sedan,white,ca
redding,0.0,2009,mercedes-benz,sl-class,excellent,6 cylinders,gas,45540.0,clean,automatic,4wd,convertible,black,ca
redding,0.0,2018,toyota,corolla,excellent,6 cylinders,gas,23909.0,clean,automatic,fwd,sedan,black,ca
redding,0.0,2017,volkswagen,jetta,excellent,6 cylinders,gas,11504.0,clean,automatic,fwd,sedan,black,ca
redding,0.0,2019,hyundai,ioniq,excellent,6 cylinders,electric,3020.0,clean,automatic,4wd,hatchback,white,ca
redding,0.0,2018,jeep,wrangler jk unlimited spor,excellent,6 cylinders,gas,83580.0,clean,automatic,4wd,convertible,white,ca
redding,0.0,2017,kia,soul,excellent,6 cylinders,gas,73314.0,clean,automatic,fwd,SUV,white,ca
redding,0.0,2017,hyundai,elantra se,excellent,4 cylinders,gas,70416.0,clean,automatic,fwd,sedan,white,ca
redding,0.0,2016,subaru,outback 2.5i premium,excellent,4 cylinders,gas,35108.0,clean,automatic,4wd,SUV,white,ca
redding,0.0,2014,dodge,durango citadel,excellent,6 cylinders,gas,70199.0,clean,automatic,4wd,SUV,white,ca
redding,0.0,2020,ford,explorer,excellent,6 cylinders,gas,744.0,clean,automatic,rwd,SUV,white,ca
redding,0.0,2017,nissan,altima,excellent,6 cylinders,gas,41239.0,clean,automatic,fwd,sedan,white,ca
redding,0.0,2021,ford,Lamborghini Huracan,excellent,10 cylinders,gas,74.0,clean,automatic,rwd,coupe,white,ca
redding,0.0,2014,mazda,mazda3,excellent,6 cylinders,gas,96805.90582806747,clean,manual,fwd,sedan,white,ca
redding,0.0,2011,acura,mdx,excellent,6 cylinders,gas,96805.90582806747,clean,automatic,4wd,SUV,white,ca
redding,0.0,2010,volkswagen,new beetle,excellent,6 cylinders,gas,96805.90582806747,clean,automatic,fwd,hatchback,yellow,ca
redding,0.0,2008,volvo,xc90,excellent,6 cylinders,gas,96805.90582806747,clean,automatic,fwd,SUV,white,ca
redding,0.0,2008,volvo,s60,excellent,6 cylinders,gas,96805.90582806747,clean,automatic,fwd,sedan,white,ca
redding,0.0,2008,acura,tl,excellent,6 cylinders,gas,96805.90582806747,clean,automatic,fwd,sedan,white,ca
redding,0.0,2009,volkswagen,new beetle,excellent,6 cylinders,gas,96805.90582806747,clean,automatic,fwd,hatchback,white,ca
redding,0.0,2008,honda,cr-v,excellent,6 cylinders,gas,96805.90582806747,clean,automatic,fwd,SUV,white,ca
redding,0.0,2009,toyota,camry,excellent,6 cylinders,gas,96805.90582806747,clean,automatic,fwd,sedan,silver,ca
redding,0.0,2008,toyota,prius,excellent,6 cylinders,hybrid,96805.90582806747,clean,automatic,fwd,hatchback,white,ca
redding,0.0,2013,volkswagen,eos,excellent,6 cylinders,gas,110811.0,clean,automatic,4wd,convertible,black,ca
redding,0.0,2015,nissan,altima,excellent,6 cylinders,gas,92937.0,clean,automatic,fwd,sedan,white,ca
redding,0.0,2016,rover,discovery sport,excellent,6 cylinders,gas,94345.0,clean,automatic,4wd,SUV,white,ca
